step,total_score,phi,self_reference_depth,workspace_activation,cross_module_integration,information_density,level_idx,level,phi_raw_nats,phi_instant_nats,phi_causal_nats
171,0.5234710572011673,0.34545320631188836,0.2195347682039593,0.6144416091828511,0.8028169014084507,0.7316606657609528,3,中等意识,0.720543113528533,0.6515065771033148,0.7895796499537511
172,0.5412727778183688,0.34549093594658925,0.21877841491904204,0.6128670627134798,0.8028169014084507,0.8533837868235131,3,中等意识,0.7206287995002407,0.6515065771033202,0.7897510218971613
173,0.5531356552444593,0.34447056997513303,0.21804126278584254,0.6113240071734958,0.8028169014084507,0.9372105231807885,3,中等意识,0.7183123870136998,0.6515065771033166,0.785118196924083
174,0.5599619587882405,0.3441332136714194,0.2174918869980278,0.6153006650798962,0.8028169014084507,0.9787117644874046,3,中等意识,0.717546934784747,0.6515065771033202,0.7835872924661738
175,0.5410690060449952,0.3473909395423486,0.21887349561928862,0.613708937492584,0.8028169014084507,0.8476093617022885,3,中等意识,0.724947096409204,0.6606372934593194,0.7892568993590885
176,0.5242600745872562,0.35025000525559,0.2199402477870686,0.6121490444570181,0.8028169014084507,0.7314422302856746,3,中等意识,0.7314573779323439,0.6665175074182619,0.7963972484464259
177,0.5432229514157627,0.3501791754070641,0.21920100908538526,0.6164575573509732,0.8028169014084507,0.8532204266335652,3,中等意识,0.7312959147317724,0.6665175074182583,0.7960743220452864
178,0.5550841229036869,0.3491619877777888,0.21847810495001901,0.6148426919182395,0.8028169014084507,0.9371072420259857,3,中等意识,0.7289781467996126,0.6665175074182583,0.7914387861809669
179,0.56080509644747,0.3489484228003677,0.21777105338953084,0.6132601237941604,0.8028169014084507,0.9786558335263307,3,中等意识,0.7284917551031151,0.6665175074182619,0.7904660027879684
180,0.5432529754032145,0.352621746242433,0.21917338238319548,0.617880975947562,0.8028169014084507,0.8474885792984304,3,中等意识,0.7368692715655945,0.6767323777108443,0.7970061654203446
181,0.5275707352399646,0.3558966890227064,0.2203172174781491,0.6213637750561308,0.8028169014084507,0.7313132279716117,3,中等意识,0.7443591435510202,0.6842144910697483,0.804503796032292
182,0.5463750925874166,0.35591869102646095,0.2195403302008129,0.6247769181825283,0.8028169014084507,0.8531239324829526,3,中等意识,0.7444095300278537,0.6842144910697483,0.8046045689859591
183,0.5582024589656738,0.3549052185413355,0.21878353992768634,0.6229956655331634,0.8028169014084507,0.9370462197098652,3,中等意识,0.7420895274533357,0.684214491069743,0.7999645638369284
184,0.5639292965966836,0.35485317995976146,0.21804598854452473,0.6212500379367859,0.8028169014084507,0.978622773525273,3,中等意识,0.741970454307995,0.6842144910697465,0.7997264175462435
185,0.5453125797132832,0.3590291953724787,0.21924829885061628,0.6195393228923359,0.8028169014084507,0.8482291749325529,3,中等意识,0.751541987621883,0.6958159389519123,0.8072680362918536
186,0.5284944130454813,0.36262247531136665,0.22015878664956057,0.617862822148775,0.8028169014084507,0.7311406145085487,3,中等意识,0.7598042721942546,0.7050915264446873,0.8145170179438219
187,0.5462082938199138,0.3625100377990896,0.21912107179580032,0.6162198514200852,0.8028169014084507,0.8529947963018281,3,中等意识,0.7595453623608348,0.7050915264446855,0.8139991982769841
188,0.5590865107410216,0.36150357143893597,0.2184638429368115,0.6195489427871121,0.8028169014084507,0.9369645363654183,3,中等意识,0.7572288533013314,0.7050915264446855,0.8093661801579772
189,0.5648717304715116,0.3615367042913043,0.21781474304769202,0.6178722496456556,0.8028169014084507,0.9785785038555056,3,中等意识,0.7573050818318561,0.7050915264446855,0.8095186372190266
190,0.5473832780359671,0.365919272126755,0.21920916052188558,0.620782910020744,0.8028169014084507,0.8489444374270814,3,中等意识,0.7674066630188667,0.7171788204617746,0.8176345055759588
191,0.5305297336392573,0.3698032371216736,0.22028951150521353,0.6190815375346148,0.8028169014084507,0.7309422284612205,3,中等意识,0.7763902933162461,0.7273693162073434,0.8254112704251488
192,0.5483128363349389,0.36983752978437734,0.21940141324605325,0.6174141924982082,0.8028169014084507,0.8528463497220141,3,中等意识,0.7764697450223763,0.7273693162073451,0.8255701738374075
193,0.5601687881495457,0.36883765991003675,0.21854681072824092,0.6157801943625298,0.8028169014084507,0.9368706124812817,3,中等意识,0.7741541315215734,0.7273693162073398,0.820938946835807
194,0.5659957062104736,0.369090887924064,0.21772346051067018,0.6141788761895649,0.8028169014084507,0.9785275773848029,3,中等意识,0.7747403988427695,0.7273693162073451,0.8221114814781938
195,0.5478187629907941,0.374066288813741,0.2188512384454171,0.6126095843800594,0.8028169014084507,0.8496443062704897,3,中等意识,0.7862852439328969,0.7412492825190826,0.8313212053467112
196,0.5308969215725181,0.3782818606461424,0.21969724957399026,0.6110716784067438,0.8028169014084507,0.7307286035543035,3,中等意识,0.7961061360715589,0.7533725244186806,0.8388397477244371
197,0.5497927056722915,0.378220379972527,0.21898244792821567,0.6148738550935786,0.8028169014084507,0.852686465287405,3,中等意识,0.7959626448781605,0.7533725244186806,0.8385527653376403
198,0.562700302804607,0.37723084036774934,0.21833913028143734,0.6182298663871357,0.8028169014084507,0.9367694206484326,3,中等意识,0.7936542049035213,0.7533725244186771,0.8339358853883656
199,0.5686314921316574,0.37776315542046485,0.21770254804203465,0.6165795547736788,0.8028169014084507,0.9784726828780558,3,中等意识,0.7948957618713095,0.7533725244186824,0.8364189993239366
200,0.5508179200547134,0.38365025670762737,0.21899664996085189,0.6149622493924909,0.8028169014084507,0.8503346381696524,3,中等意识,0.8086658320504574,0.7698928591769016,0.8474388049240131
201,0.5339820592001314,0.38867804305076165,0.21998908032500353,0.6133772901189268,0.8028169014084507,0.7305059604464318,3,中等意识,0.8204837705857084,0.7852277367108025,0.8557398044606144
202,0.5528710333896845,0.388762516128942,0.21924511295250004,0.6169501629440683,0.8028169014084507,0.8525197926429677,3,中等意识,0.8206827891324449,0.7852277367108007,0.856137841554089
203,0.5647775712469709,0.38778371237421966,0.21851794528424706,0.6153254453994728,0.8028169014084507,0.9366638982332128,3,中等意识,0.818377670874213,0.7852277367108007,0.8515276050376253
204,0.5707731258685186,0.38855751979726966,0.2178070492014695,0.613733222205769,0.8028169014084507,0.9784154090404223,3,中等意识,0.8201998444851832,0.7852277367108007,0.8551719522595658
205,0.5536610354014246,0.39226622003361283,0.2192296418405206,0.617661695811524,0.8028169014084507,0.8510188838728158,3,中等意识,0.8289511484532928,0.7904331133011491,0.8674691836054365
206,0.5359445299389842,0.39427119984655384,0.22033552119419,0.6160227476095792,0.8028169014084507,0.7302779728993448,3,中等意识,0.8336947589504464,0.7910135359159147,0.8763759819849781
207,0.5538210387702122,0.39453362419860744,0.21944287515860775,0.6144165783716733,0.8028169014084507,0.8523490782187594,3,中等意识,0.8343162886302506,0.7910135359159183,0.877619041344583
208,0.5657224120474202,0.39356129105346976,0.21858417698239188,0.6128425325185256,0.8028169014084507,0.9365557806811944,3,中等意识,0.8320141631823392,0.7910135359159147,0.8730147904487637
209,0.5714424617556078,0.3932566243899288,0.21775713814561537,0.6112999675824407,0.8028169014084507,0.9783566948721614,3,中等意识,0.8312932543467957,0.7910135359159147,0.8715729727776766
210,0.554272360656254,0.39473674414273935,0.2191856095619721,0.6159600228600768,0.8028169014084507,0.853304452363128,3,中等意识,0.8347974655345753,0.7922594740464666,0.8773354570226841
211,0.537054718824574,0.3960396180338118,0.22035242371888683,0.6196644326578449,0.8028169014084507,0.7298537517272307,3,中等意识,0.8378860595876998,0.790276006010342,0.8854961131650576
212,0.5559659454565362,0.39624450416292967,0.21957214581794632,0.6231115626322081,0.8028169014084507,0.8520313162938852,3,中等意识,0.8383721064734422,0.790276006010342,0.8864682069365424
213,0.5686714827670254,0.39527633866481887,0.21886989748355243,0.6253093639425283,0.8028169014084507,0.9363544368927627,3,中等意识,0.8360761713092284,0.790276006010342,0.8818763366081148
214,0.5752219571722565,0.3951250789037541,0.21823787567022787,0.6274632092266421,0.8028169014084507,0.9782472679016927,3,中等意识,0.8357176578655463,0.7902760060103402,0.8811593097207524
215,0.5568967449615806,0.396857741642941,0.21956082996557488,0.625628230756395,0.8028169014084507,0.8538741141650749,3,中等意识,0.8398274361732545,0.7918985022728728,0.8877563700736362
216,0.5384278319086836,0.3982287255003727,0.220576430575396,0.6238299518555528,0.8028169014084507,0.729506625104737,3,中等意识,0.8430840880752619,0.7903861004674733,0.8957820756830506
217,0.5562739341281496,0.3984418729057767,0.21960439298615336,0.6220676385327275,0.8028169014084507,0.8517711954415939,3,中等意识,0.8435907802486446,0.7903861004674697,0.8967954600298196
218,0.5689985640356079,0.397478825104489,0.21889892757042015,0.6242863183250373,0.8028169014084507,0.9361895219913602,3,中等意识,0.8413022431299582,0.7903861004674697,0.8922183857924466
219,0.5748395193332172,0.39763299197934654,0.21820641000211613,0.6225148776728222,0.8028169014084507,0.9781575568113522,3,中等意识,0.8416684572845843,0.790386100467475,0.8929508141016935
220,0.5567640473186374,0.3994282858350373,0.2194770609862056,0.6207788658336515,0.8028169014084507,0.8552827347614432,3,中等意识,0.8459370064602982,0.7898976806189912,0.9019763323016052
221,0.5378066599877762,0.39988859522068043,0.22044675745997105,0.6190775742312642,0.8028169014084507,0.7291084304177929,3,中等意识,0.8470326249817886,0.7850123546397016,0.9090528953238755
222,0.5555694177149335,0.3996655051919716,0.2194334807422182,0.6174103084609246,0.8028169014084507,0.8514726886308134,3,中等意识,0.8465015709710895,0.7850123546397016,0.9079907873024773
223,0.5674887558336781,0.39870556856285755,0.2184684043538524,0.6157763880059919,0.8028169014084507,0.9360001662620314,3,中等意识,0.8442177768893293,0.7850123546396999,0.9034231991389587
224,0.5732201232054036,0.3984159629677266,0.2175477707768739,0.6141751459601577,0.8028169014084507,0.9780544588958369,3,中等意识,0.84352918190661,0.7850123546396981,0.9020460091735218
225,0.5553727685114076,0.39978555889124723,0.21861993598369628,0.6126059287552403,0.8028169014084507,0.8574521703941221,3,中等意识,0.8467873384395088,0.7856689563552637,0.907905720523754
226,0.5371039671334423,0.40032962626769897,0.21984607611342358,0.6160072985755641,0.8028169014084507,0.728583368980199,3,中等意识,0.8480828080836313,0.7817294550796676,0.9144361610875951
227,0.554969348195802,0.4002083091417275,0.21905885204178308,0.6144014383183385,0.8028169014084507,0.851078883711038,3,中等意识,0.8477938837472956,0.781729455079673,0.9138583124149182
228,0.5669636934390114,0.39925386073529273,0.21829390320032155,0.6128276952662575,0.8028169014084507,0.9357501885345487,3,中等意识,0.8455219688435789,0.7817294550796694,0.9093144826074884
229,0.572800475351237,0.39912901065989753,0.2175501309848703,0.611285427075218,0.8028169014084507,0.977918205283699,3,中等意识,0.845224935261363,0.781729455079673,0.908720415443053
230,0.5553617047638082,0.400625297322793,0.21877987257797815,0.6097740042479994,0.8028169014084507,0.8595414985748282,3,中等意识,0.8487871072509576,0.7824725767919984,0.9151016377099168
231,0.5359475247180427,0.40118125537174587,0.21971483130823743,0.6082928098773251,0.8028169014084507,0.7299153490420238,3,中等意识,0.8501119579702214,0.7773620805740142,0.9228618353664286
232,0.5534429274320738,0.4008292453895165,0.2186695614976371,0.6068412393940643,0.8028169014084507,0.8504671708310955,3,中等意识,0.849273034768065,0.7771568071626946,0.9213892623734354
233,0.5654034326235512,0.39966611024983245,0.21767779478379226,0.6054187003204687,0.8028169014084507,0.9353615050570048,3,中等意识,0.846503011126865,0.7771568071626946,0.9158492150910353
234,0.5723953681973764,0.39936156913654286,0.21716500381057294,0.6095134643639297,0.8028169014084507,0.9777060133109999,3,中等意识,0.8457782485945851,0.7771568071626946,0.9143996900264755
235,0.5551017713057008,0.4008163344476262,0.2187139209892006,0.6080374807909368,0.8028169014084507,0.8598935137071779,3,中等意识,0.8492422702981068,0.7787114635076007,0.919773077088613
236,0.5357094129618288,0.4017704172485902,0.21992255835981164,0.6065910168894038,0.8028169014084507,0.7293380887876537,3,中等意识,0.8515167025221633,0.7742963984419573,0.9287370066023692
237,0.553289029560333,0.4015313605866977,0.21901592562844194,0.6051734822659014,0.8028169014084507,0.8500328503539986,3,中等意识,0.8509466218147299,0.774101342897537,0.9277919007319229
238,0.5653097339376989,0.400390227776429,0.21814574400377865,0.6037842983348691,0.8028169014084507,0.9350852549611463,3,中等意识,0.8482271468900433,0.7741013428975387,0.9223529508825479
239,0.5712105923947968,0.40026999481594433,0.21730945260369663,0.6024228980824575,0.8028169014084507,0.9775549551459315,3,中等意识,0.8479407878697325,0.7741013428975316,0.9217802328419333
240,0.5544411351662953,0.40168874823094824,0.21856106690722077,0.6010887258350941,0.8028169014084507,0.8635040618560343,3,中等意识,0.851321930954354,0.7741272294179522,0.9285166324907559
241,0.5367160278015888,0.4025231223019147,0.21988980363670618,0.6062743181843573,0.8028169014084507,0.735260283868048,3,中等意识,0.853312539107113,0.770477393711201,0.936147684503025
242,0.553339630355564,0.40262845913443474,0.21909821564712378,0.6048631175349559,0.8028169014084507,0.8488457910256619,3,中等意识,0.8535639598443918,0.7712819581332058,0.9358459615555779
243,0.5669155920071149,0.40195345655010095,0.21844338683779524,0.6101290747129027,0.8028169014084507,0.934329035185066,3,中等意识,0.8519532863697736,0.771281958133204,0.9326246146063433
244,0.5728761489825888,0.4018170561510909,0.21779644127163034,0.6086407789329303,0.8028169014084507,0.9771404041480912,3,中等意识,0.8516279379800618,0.771281958133204,0.9319739178269195
245,0.5553806798005948,0.39637556473135616,0.21920979579806296,0.6071822490685574,0.8028169014084507,0.8696333290849441,3,中等意识,0.8386830676909245,0.7396776057555945,0.9376885296262545
246,0.5335626023787642,0.38704166264083834,0.2203010878898119,0.6057528898014719,0.8028169014084507,0.7401867393240512,3,中等意识,0.8166314893465887,0.7116747477174945,0.9215882309756829
247,0.549918265188047,0.38448881930206497,0.21952597320004552,0.6114501553200478,0.8028169014084507,0.8469163625121462,3,中等意识,0.8106331562692448,0.7124513555165235,0.9088149570219661
248,0.5622519166264645,0.38393145877750645,0.2187707702742951,0.6099354379279326,0.8028169014084507,0.9330962000663479,3,中等意识,0.8093253853845646,0.7124513555165235,0.9061994152526056
249,0.5697151887950687,0.38365721820068105,0.218148687921407,0.6156928060176872,0.8028169014084507,0.9764613678359298,3,中等意识,0.8086821580658814,0.7124513555165235,0.9049129606152393
250,0.552760531077835,0.3794867656460142,0.21958191868320856,0.6140932356116191,0.8028169014084507,0.870602856837838,3,中等意识,0.7989198670747824,0.6882368283172893,0.9096029058322754
251,0.53220069532769,0.3752097237757152,0.22069045664529496,0.6125256566136724,0.8028169014084507,0.74127774300185,3,中等意识,0.788945489468984,0.6759520931002596,0.9019388858377084
252,0.54705302505361,0.3742168605858474,0.2197070393748504,0.6109894291956847,0.8028169014084507,0.8453075727423397,3,中等意识,0.7866354034837011,0.6745289594080743,0.8987418475593278
253,0.5593798852128828,0.3734258056846256,0.21876775140054602,0.6094839263260567,0.8028169014084507,0.9320647864314383,3,中等意识,0.7847962916401894,0.6745289594080708,0.895063623872308
254,0.5653579109400404,0.3729417198451985,0.2178692640345371,0.6080085335138212,0.8028169014084507,0.9758902745825261,3,中等意识,0.783671470440022,0.6745289594080726,0.8928139814719716
255,0.5485792959755537,0.3698646205632677,0.21905954673925107,0.6065626485578306,0.8028169014084507,0.8695021432908681,3,中等意识,0.7765325125370612,0.6567253202473688,0.8963397048267536
256,0.5299674664500404,0.36708354571642204,0.22033482993880407,0.6128017114676916,0.8028169014084507,0.7400392763863046,3,中等意识,0.7700965212827526,0.6476071451290499,0.8925858974364553
257,0.545008336583612,0.3665600132496024,0.21949874341190562,0.6112599629526234,0.8028169014084507,0.8443547447774363,3,中等意识,0.7688866594525066,0.6463215082419227,0.8914518106630904
258,0.5574186044604563,0.3657983330920107,0.2186898177143479,0.6097490494078566,0.8028169014084507,0.9314524498754837,3,中等意识,0.7671274055994513,0.6463215082419245,0.887933302956978
259,0.5648395904385463,0.3651384377178039,0.21807583275436432,0.615219704455011,0.8028169014084507,0.9755499552368673,3,中等意识,0.7656041590793601,0.6463215082419227,0.8848868099167975
260,0.5481277915347064,0.36204677724803325,0.21942088325619158,0.6136295960801965,0.8028169014084507,0.8696174738248686,3,中等意识,0.7584788685620896,0.6292489929783018,0.8877087441458773
261,0.5293693435676293,0.35911803562999345,0.22049392820732902,0.6180774680660261,0.8028169014084507,0.7420811674917988,3,中等意识,0.7517459681319258,0.6201244609322236,0.8833674753316281
262,0.5439913125971116,0.35877121822450164,0.2196419326528141,0.6164302044189913,0.8028169014084507,0.8434713356328997,3,中等意识,0.7509497472136788,0.619068113919405,0.8828313805079526
263,0.5564454879213165,0.3580905164738409,0.21881868879043975,0.6148158860448971,0.8028169014084507,0.9308837570273255,3,中等意识,0.7493876577916043,0.6190681139194067,0.8797072016638019
264,0.5624952277571693,0.35758251229229493,0.21802245040415752,0.6132338540382849,0.8028169014084507,0.9752330567594465,3,中等意识,0.7482224477755723,0.6190681139194014,0.8773767816317433
265,0.5460379991227133,0.3557530337065858,0.21923721648428657,0.611683462671805,0.8028169014084507,0.8690148305543894,3,中等意识,0.7440301827530957,0.6064296783941279,0.8816306871120636
266,0.52769128429284,0.35293756634281825,0.22043682788648125,0.6158288687072417,0.8028169014084507,0.7442691540446709,3,中等意识,0.7375906954991032,0.5965596521868948,0.8786217388113116
267,0.542049612967709,0.352777231352126,0.2195905429824847,0.6142265770473827,0.8028169014084507,0.8435233389467596,3,中等意识,0.7372244213257413,0.5974092423559609,0.8770396002955216
268,0.5544507961727624,0.3522091944371554,0.21877243867465526,0.6126563312207207,0.8028169014084507,0.9303290886847211,3,中等意识,0.7359271609371794,0.5974030040281884,0.8744513178461704
269,0.561755063816098,0.3517288970059709,0.2181501928980878,0.6169546983794018,0.8028169014084507,0.9749232068494477,3,中等意识,0.7348307388517066,0.5974030040281901,0.872258473675223
270,0.5466618810196663,0.35024057320427676,0.21958086541949784,0.6206392146667834,0.8028169014084507,0.8699622761310043,3,中等意识,0.7314358761707189,0.5857544656530331,0.8771172866884047
271,0.527287542272324,0.34856614383067486,0.22069004118958838,0.6189407160877334,0.8028169014084507,0.7443764971833385,3,中等意识,0.7276213253460853,0.5782127175191745,0.877029933172996
272,0.5415583291505152,0.34867785481481073,0.21976198743381328,0.6172761874802646,0.8028169014084507,0.8427856678820451,3,中等意识,0.7278756582486419,0.5786104154882752,0.8771409010090085
273,0.5552032667161398,0.34815484211052783,0.2190407871354565,0.6211338017805295,0.8028169014084507,0.9304417208241369,3,中等意识,0.7266851070875875,0.5786104154882734,0.8747597986869016
274,0.5620106718738743,0.3472798193933872,0.21839170694468413,0.6237806210183898,0.8028169014084507,0.9746191410081504,3,中等意识,0.724694366276065,0.5787498395749031,0.8706388929772269
275,0.5465619280793961,0.34574971591110715,0.2197969074151997,0.6259650411609865,0.8028169014084507,0.8693915273646128,3,中等意识,0.72121657070939,0.5688316593575786,0.8736014820612015
276,0.5281466846209141,0.3438788863163932,0.22094089104130013,0.6278947531571181,0.8028169014084507,0.7456430261362803,3,中等意识,0.7169700062538578,0.5605541909661165,0.873385821541599
277,0.5420656475463252,0.34385778412499357,0.2200442006706329,0.6260511438082614,0.8028169014084507,0.8421250155840521,3,中等意识,0.7169221421606826,0.5620260052337764,0.8718182790875888
278,0.5546289157263736,0.34351285991643304,0.21918073140035924,0.6242444066463819,0.8028169014084507,0.9300152857081797,3,中等意识,0.7161398950107523,0.5620260052337747,0.8702537847877299
279,0.5606271589169798,0.34274889270237585,0.21834829007727344,0.62247380422774,0.8028169014084507,0.97474757732462,3,中等意识,0.7144080557840864,0.5620260052337764,0.8667901063343963
280,0.5450639127402472,0.34100863913533835,0.21975960539346198,0.6242580146935437,0.8028169014084507,0.8696323243821426,3,中等意识,0.7104669006143993,0.5519819305762157,0.868951870652583
281,0.5261270393443551,0.3388952538174359,0.2208513319453711,0.6224871401139586,0.8028169014084507,0.7478143413096003,3,中等意识,0.7056878219257254,0.5439623104066262,0.8674133334448246
282,0.5404858296076737,0.33912982991080365,0.22002119777081164,0.6240513631793922,0.8028169014084507,0.8421698643882786,3,中等意识,0.7062178951710836,0.54532360555302,0.8671121847891472
283,0.5529911170589721,0.33883838656346515,0.21921647706270922,0.6222846216300901,0.8028169014084507,0.9294528026523722,3,中等意识,0.7055593329340732,0.5453070239831446,0.8658116418850019
284,0.5598345693372351,0.3383274985347186,0.2185498284719681,0.6240726157478469,0.8028169014084507,0.9744321705193484,3,中等意识,0.704405255203612,0.5453070239831428,0.8635034864240811
285,0.5439748947933333,0.3380087894914389,0.21988492905190116,0.6223054491471756,0.8028169014084507,0.869808276659787,3,中等意识,0.7036855311217676,0.5399570163972252,0.86741404584631
286,0.5258807777738901,0.3381379939718744,0.22090909299709716,0.6205736258785177,0.8028169014084507,0.7499090348273888,3,中等意识,0.7039772857786102,0.5374725217552472,0.8704820498019732
287,0.5393010794854393,0.3386315413243969,0.2199038158990648,0.6188764390752332,0.8028169014084507,0.8421584191852685,3,中等意识,0.7050920226256991,0.5390800112816949,0.8711040339697034
288,0.5526069104096332,0.33841380505358837,0.21916843358875182,0.6209479231130799,0.8028169014084507,0.9294453834945309,3,中等意识,0.7046001868855933,0.5390637892709789,0.8701365845002078
289,0.5587627669203734,0.337986951496478,0.21844898954549047,0.619243250365104,0.8028169014084507,0.974428005216299,3,中等意识,0.7036362219226855,0.5396682492161036,0.8676041946292674
290,0.5433073164641429,0.3391878779740269,0.21981177882148528,0.6175726710720876,0.8028169014084507,0.8698005114015429,3,中等意识,0.7063490814934004,0.5405692088334453,0.8721289541533555
291,0.5259286505825653,0.3414882288196365,0.2208944202363039,0.6159355033649316,0.8028169014084507,0.7508481891714598,3,中等意识,0.711552498414552,0.5417390822116817,0.8813659146174224
292,0.5392075265986991,0.3424951683856738,0.21983639792669793,0.6143310790119186,0.8028169014084507,0.8412457255524476,3,中等意识,0.7138331149209294,0.5430556331167216,0.8846105967251372
293,0.5528108322472882,0.34218539462208336,0.21910775757659132,0.6173125627996818,0.8028169014084507,0.9294469282321512,3,中等意识,0.7131313191144191,0.5430556331167198,0.8832070051121184
294,0.5590037735576184,0.3416232447294435,0.21839438128936722,0.615680597257974,0.8028169014084507,0.9747972425606611,3,中等意识,0.7118581926189926,0.5423802684792589,0.8813361167587264
295,0.5435403804390395,0.34160270593637415,0.2197888792799432,0.6140812710271002,0.8028169014084507,0.8720152907456472,3,中等意识,0.7118116879666694,0.5388837611015473,0.8847396148317914
296,0.527427078951438,0.3429786342851861,0.221029191518322,0.6174531340019869,0.8028169014084507,0.7561504999625971,3,中等意识,0.7149287493807237,0.5388864948176879,0.8909710039437595
297,0.5397786952030463,0.3433351184195244,0.22012367191245405,0.6158183570362328,0.8028169014084507,0.8412875301782511,3,中等意识,0.7157368804651547,0.5413078307385044,0.890165930191805
298,0.5532898793670898,0.34296825172589696,0.21936630428987466,0.6193424085230282,0.8028169014084507,0.9282846239422994,3,中等意识,0.7149052160137734,0.5414053074200309,0.888405124607516
299,0.5605839172485948,0.3426447291310545,0.21868467345111992,0.6222236657205692,0.8028169014084507,0.9745179123320211,3,中等意识,0.7141720067861508,0.5413029436894439,0.8870410698828577
